SKU,Name,Price,Description,Image URLs,Brand Name,Category
7196829160400,Kiếm đồng xu phong thủy Thất tinh kiếm tài lộc hóa giải - Nhiều cỡ,232700,"<html><head></head><body><ul></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/16/75/e2/cbaefe97228db8112b6b7fc0a93bb138.jpg,https://salt.tikicdn.com/ts/product/04/be/22/b09198670a58d1e6ab609c09bfd0d533.jpg,https://salt.tikicdn.com/ts/product/61/17/07/eb20f439615891a6e9c34b2975cb1690.jpg,https://salt.tikicdn.com/ts/product/82/be/c4/6c31691d413213d55de1571417a6a806.jpg,https://salt.tikicdn.com/ts/product/8c/5a/08/58faeeb7fde4630eb6202ecb5227f11a.jpg,https://salt.tikicdn.com/ts/product/7c/72/27/070048bc6aa36779f3d8b27b9eee9004.jpg,https://salt.tikicdn.com/ts/product/9e/f7/a3/ea6d8afd5772ef42dae15fc7309dad9c.jpg,https://salt.tikicdn.com/ts/product/c5/0d/1a/2b086c5832a5201ae8bc7a3db57bc6f7.jpg,https://salt.tikicdn.com/ts/product/7b/13/4e/2a7ed15b8d2ccdec95f433bb90673094.jpg,https://salt.tikicdn.com/ts/product/15/c7/97/5f12529127e9927a943ce4d281e30d9a.jpg",OEM,Vật phẩm phong thủy khác
8412227533914,kiếm tre nhật karata có vỏ nhựa,60000,"<html><head></head><body><ul><p>Đủ kích cữ</p><p>Lấy sớm nhiều kiểu đẹp nhé các bạn.</p><p>**** khách sỉ vui lòng inb số lượng để có giá tốt****</p><p>=&gt; ship toàn quốc. Các bạn chọn thêm đồ chơi trong album hình có hơn 100 mẫu đa dạng chuyên phân phối sỉ</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>","https://salt.tikicdn.com/ts/product/49/82/5c/136c2958ecb797bf9c6164d0b0f93314.jpg,https://salt.tikicdn.com/ts/product/ca/da/68/a5a8febb566d16076f2852559542b28c.jpg,https://salt.tikicdn.com/ts/product/74/de/fc/8541a364ad5deb83e78a94889f66648d.jpg,https://salt.tikicdn.com/ts/product/c6/8c/54/1fd2ba7529d33458a08ca5964f55b519.jpg,https://salt.tikicdn.com/ts/product/16/d2/d7/289f0f34e154167aa4a595e96479ec7e.jpg,https://salt.tikicdn.com/ts/product/f4/8d/c5/b804641445b3ba235a21a235e19b4f6a.jpg",OEM,Root
1284818028006,Kiếm gỗ đào chiêu tài hoá sát phong thủy 40cm,480000,"<html><head></head><body><ul><p>- Chất liệu : gỗ đào</p><p>- Kích thước dài : 1 m</p><p>- Thiết kế : Với màu vàng trang nhã, dịu mắt, cùng hoạ tiết khắc chạm vô cùng tỉ mỉ, tinh tế .</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>","https://salt.tikicdn.com/ts/product/08/f3/9c/615f255cfc2545d84dc24549bb023303.jpg,https://salt.tikicdn.com/ts/product/3a/b7/ce/df5e1efe0bac875c0de7bcc1e269fb04.jpg",OEM,Root
3912280096536,Kiếm Phong Thủy Bằng Đồng Xu - Trừ Tà - Trấn Trạch,280000,"<p style=""text-align:center""><span style=""color:red""><strong>Kiếm Phong Thủy Bằng Đồng Xu</strong></span></p><p>Chất liệu: Đồng vàng giả cổ</p><p>Tác dụng: trừ tà, chấn trạch</p><p>Trưng bày trong nhà rất đẹp và phong thủy rất tốt.</p><p><img id=""https://salt.tikicdn.com/ts/tmp/b4/41/b8/c53713cfd1cbf01319ff50c06859cbf7.jpg"" style=""display:block;margin-left:auto;margin-right:auto"" title="""" src=""https://salt.tikicdn.com/ts/tmp/b4/41/b8/c53713cfd1cbf01319ff50c06859cbf7.jpg"" alt="""" width=""750"" height=""1000""></p><p><img id=""https://salt.tikicdn.com/ts/tmp/64/fe/cb/f7c446427225ecd84fd9b434049de7e7.jpg"" style=""display:block;margin-left:auto;margin-right:auto"" title="""" src=""https://salt.tikicdn.com/ts/tmp/64/fe/cb/f7c446427225ecd84fd9b434049de7e7.jpg"" alt="""" width=""750"" height=""1000""></p><p><img id=""https://salt.tikicdn.com/ts/tmp/db/ec/d1/faa9603e4f04c0e493d24c861e6201de.jpg"" style=""display:block;margin-left:auto;margin-right:auto"" title="""" src=""https://salt.tikicdn.com/ts/tmp/db/ec/d1/faa9603e4f04c0e493d24c861e6201de.jpg"" alt="""" width=""750"" height=""1000""></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/68/2a/52/53fbc94361b698ce30dd88812e09694f.jpg,https://salt.tikicdn.com/ts/product/db/ec/d1/c4134cd47792e1d04c41f62cc2fa9e24.jpg,https://salt.tikicdn.com/ts/product/64/fe/cb/14f56ce00bf37031c36a4a4b2c425632.jpg",Kim Tiền Jewelry,Vật phẩm phong thủy khác
8306643228229,"Kiếm phong thủy bằng tiền xu đồng tết lại dài 32cm, vật phẩm phong thủy",599000,"<html><head></head><body><ul><p>Kích thước: dài 32cm, đường kính mỗi đồng xu 2cm</p><p>Chất liệu: Đồng vàng</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/90/16/d0/b7e53f0c2280adb04779fb3d7889d730.jpg,https://salt.tikicdn.com/ts/product/65/9e/71/866d7a642460411546199fdacc24636c.jpg,https://salt.tikicdn.com/ts/product/e0/13/73/3ff741c054ee0629b5bfddc11d17cf4d.jpg",OEM,Root
3828062582569,Kiếm Gỗ Đào tự nhiên - Kiếm Thất Tinh 60cm,395000,"<p>Kiếm gỗ đào được làm từ Gỗ đào ( loại cây chuyên dùng để trừ tà ma) từ đó đem lại may mắn, bình an cho gia chủ.<br>Kiếm được chế tác thủ công, tinh xảo và đặc biệt còn có khắc tinh đồ để chiêu tài hoá sát.<br>+ Chất liệu: Được chế tác từ cây Gỗ Đào<br>+ Kích thước :<br>[chiều dài]x[khối lượng]= 60cm x 350Gram<br>+ Công dụng và cách sử dụng: Kiếm được làm từ Gỗ đào có công dụng trừ tà mang lại phúc khí bình an cho gia chủ. Kiếm còn được sử dụng để trấn áp âm khí, trấn trạch, cắt kiếp đào hoa người đào hoa vượng vì khi người vướng phải đào hoa kiếp sẽ có nhiều rắc rối trong chuyện yêu đương.<br>Kiếm gỗ đào hoá giải các vấn đề về phong thuỷ như gần trạm xă dầ, ống khói…<br>Kiếm gỗ đào còn thu hút phúc khí, tăng cường tuổi thọ mang lại cát tường cho người già.<br>Kiếm thường được treo gần cửa chính, trong phòng ngủ hoặc ở phương vị đào hoa của mỗi người.<br>+ Bộ sản phẩm bao gồm: 1 Kiếm Gỗ Đào, gói Tẩy uế, hướng dẫn chi tiết.</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/28/7f/76/a27543c48b258784da773a487dd23409.jpg,https://salt.tikicdn.com/ts/product/67/4c/ce/9447b3810ded80a0067a8ac4e6aa5cf3.jpg,https://salt.tikicdn.com/ts/product/9a/c7/a0/a2fb7530111600cbd132ca96f35a5dba.jpg,https://salt.tikicdn.com/ts/product/05/2b/f9/43fc293bef1f216ae2a9b3779e0f6439.jpg",OEM,Vật phẩm phong thủy khác
6721486582679,Kiếm tiền xu phong thủy hoá sát chiêu tài tphcm,250000,"<html><head></head><body><ul><p>CÀN KHÔN KIẾM ĐỒNG XU PHONG THUỶ chiêu tài , hoá sát .</p><p>Theo phong thủy, tiền xu là một trong những vật phẩm quan trọng. Ngày xưa, người ta dùng tiền xu đục lỗ hình tròn tượng trưng cho trời, giữa là lỗ hình vuông tượng trưng cho đất. Trời ngoài đất trong tượng trưng cho quẻ Thái tức sự thịnh vượng. Tùy theo niên hiệu các đời vua mà trên tiền xu có khắc chữ khác nhau</p><p>Những đồng tiền xu là biểu tượng của nguồn tài lộc và của cải. Cát khí của nó không những làm gia tăng tài lộc mà con đem lại nhiều may mắn về công danh, sự nghiệp và giải trừ tai họa, tiểu nhân…</p><p>THÔNG SỐ :</p><p>+ Do 50 đồng xu Ngũ đế dùng dây đỏ kết lại</p><p>+ Kích thước kiếm :~28 cm x 10 cm</p><p>Ngang: 3 cm( nhỏ nhất)</p><p>Ngang: 9 cm( lớn nhất)</p><p>+ Khối lượng: 200 gram</p><p>+ Chất liệu : đồng nguyên chất loại 1</p><p>Một vật phẩm không thể thiếu của những chuyên gia thực thụ theo các trường phái phong thủy Huyền Không Phi tinh, Tam Hợp Phái…</p><p>Ngoài ra đây còn là một vật phẩm phong thủy HOÁ SÁT CỰC MẠNH !</p><p>+ VỊ TRÍ ĐẶT : có thể bày kiếm trên bàn, trong phòng khách, văn phòng, cửa hàng. Cũng có thể bày thanh kiếm kết bằng tiền xu trên bàn thờ, trên két bạc, treo ở cửa ra vào… nơi các cát tinh Lục Bạch, Diên Niên, Sinh Khí phối chiếu để gia tăng tiền bạc.</p><p>Chú ý : tránh đặt kiếm trong nhà vệ sinh, nơi ẩm thấp,… nơi các hung tinh Thất Xích, Lục Sát, Tuyệt Mệnh phối chiếu</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>","https://salt.tikicdn.com/ts/product/5c/2c/dd/922d1e508b5c833152eb409d55d0b7ad.jpg,https://salt.tikicdn.com/ts/product/8f/bc/81/e7476b716aa431e468cfb8cb5273001e.jpg",OEM,Root
3806738116703,Kiếm tiền xu phong thủy hóa sát chiêu tài,250000,"<html><head></head><body><ul><p>Thanh kiếm đồng xu phong thủy</p><p>Tiền xu là một đơn vị quy đổi được sử dụng phổ biến suốt hàng nghìn năm nay. Không ai rõ nguồn gốc của chúng có từ khi nào nhưng có một điều mà người ta vẫn đồn nhau rằng “đồng xu có một quyền năng đầy bí ẩn trong đời sống tâm linh của hầu hết người dân châu Á, đặc biệt là ở Singapore, Việt Nam và Trung Quốc. Theo quan niệm phong thủy ngũ hành, vật phẩm được làm từ tiền xu là một trong những vật phẩm quan trọng được sử dụng từ rất lâu đời</p><p>chất liệu : đồng</p><p>Dài: 25 cm</p><p>Rộng: 9 cm ( tay kiếm)</p><p>Dùng treo phòng khách , gian thờ</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>",https://salt.tikicdn.com/ts/product/0d/8d/36/3a08bd307351d756faa1e3f7b9311a6a.jpg,OEM,Root
9106629612949,Kiếm gỗ đào khắc rồng dài 80cm,890000,"<html><head></head><body><ul><p>- Chất liệu : gỗ đào</p><p>- Kích thước dài : 80cm</p><p>- Thiết kế : Với màu vàng trang nhã, dịu mắt, cùng hoạ tiết khắc chạm vô cùng tỉ mỉ, tinh tế .</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>",https://salt.tikicdn.com/ts/product/14/98/44/6f262abf351f80de2bfca726956e454d.jpg,OEM,Root
5055157489679,Kiếm gỗ đào thất tinh bát quái 20 cm,290000,"<html><head></head><body><ul><p>- Chất liệu : gỗ đào</p><p>- Kích thước dài : 20cm</p><p>- Thiết kế : Với màu vàng trang nhã, dịu mắt, cùng hoạ tiết khắc chạm vô cùng tỉ mỉ, tinh tế .</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>","https://salt.tikicdn.com/ts/product/f3/05/3b/802cafb6cf41e2f4bd4765783e2d7d39.jpg,https://salt.tikicdn.com/ts/product/b6/41/cf/3b7e97a9f3e1a10872e6963bcbe2eca4.jpg,https://salt.tikicdn.com/ts/product/b3/2f/32/37add0fcebea9bdf7721481a072bbb5c.jpg,https://salt.tikicdn.com/ts/product/90/d3/82/7d31aa208537ac9c170e30865c0859de.jpg,https://salt.tikicdn.com/ts/product/04/2c/27/a6000c97b6a533c8727c68dba69faf40.jpg,https://salt.tikicdn.com/ts/product/2c/f8/ec/2dff5ec47ac68aa7e955ccd13749e9af.jpg",OEM,Root
7972721409942,"Thanh Kiếm, Gươm Đồng 3 mẫu (Đồng xu, Thất Tinh, Bát Quái)(trừ tà, trấn trạch, bình an, ....)",139000,"<p>&gt;Kích thước : 17cm, 27cm. (3 mẫu)<br>&gt;Màu sắc: Vàng đồng.<br>&gt;Trọng lượng:<br>+17cm : Dao_động 70gr-90gr/cây.<br>+27.5cm : Dao_động 180gr-200gr/cây.<br>&gt;Chất liệu: Đồng.<br>&gt;Chiêu lộc khi để bàn thờ Thần Tài, hóa giải hướng ngũ hoàng đại sát, trừ tà ma quấy phá, bé hay khóc đêm, bóng đè, ....Công dụng tùy nhu cầu khách hàng. Khai quang trước khi sử dụng để mang lại hiệu quả như mong muốn.<br>&gt;Tặng kèm bột ngũ vị bao sái.</p><p><br>---------------------------------------------------</p><p><br>Xin cám ơn quý khách đã ghé thăm shop.<br>#tyhuu #tyhuudong #tyhuucanhtien #captyhuu #vatphamtrantrach #vatphamphongthuy</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/67/dd/3a/a3614a05df3ce9689eb10d440369f41f.jpg,https://salt.tikicdn.com/ts/product/51/48/08/0f96dbfcf4b278b5493fa8431acda34c.jpg,https://salt.tikicdn.com/ts/product/34/fc/df/f9e70689650c4c59d24ceb3ddd810697.jpg,https://salt.tikicdn.com/ts/product/91/6d/ab/e94c2687946e3529016514e028e8043f.jpg,https://salt.tikicdn.com/ts/product/2d/58/a0/705d14a79e797636e2159983e1f9a223.png,https://salt.tikicdn.com/ts/product/a3/a1/51/8f58b235490d81e580a88245c90f8fc9.png,https://salt.tikicdn.com/ts/product/fd/11/d9/e212909e4c0705464f386bd87a9aa1ae.png",OEM,Vật phẩm phong thủy khác
1809121298318,Tượng Kiếm Rồng trang trí phong thủy bằng đá,999000,"<p>* Sản phẩm được chế tác từ các nghệ nhân có tay nghề cao tại các làng nghề nổi tiếng của Việt Nam.<br><br>* Chất liệu: Đá<br><br>* Kích thước: 15*8*42 cm</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/57/90/aa/5d07734584ca8f7df7ea920499682311.jpg,https://salt.tikicdn.com/ts/product/44/67/45/ab911eaec7ac34869a2835ad18a9d331.jpg,https://salt.tikicdn.com/ts/product/ac/37/b5/46d83484627740b7e81dc553fa1038bb.jpg,https://salt.tikicdn.com/ts/product/87/11/7b/229b9ab841cf6e9ebf3ab700cb19d9e5.jpg,https://salt.tikicdn.com/ts/product/83/50/de/1974795d70aace8d90690d1a4d3aee8e.jpg,https://salt.tikicdn.com/ts/product/86/04/a3/fa4eddd74631ea9ead94eec928d59fbf.jpg",OEM,Vật phẩm phong thủy khác
9895335575275,"Phong Thuỷ Kiếm Thất Tinh Đầu Hổ,Thái Cực 27cm Kèm Dây Đỏ 1 Xu (Chết sát khí, Hoá giải phong thuỷ)",230000,"<p>-  Phong Thuỷ Kiếm Thất Tinh Đầu Hổ,Thái Cự Lưỡng Quyên<br>&#x1f449;Kích thước :<br>&#43;Dài 27cm<br>&#43;Hình rồng 5.5cm<br>&#43;Thân kiếm 1.5cm<br>&#x1f449;Trọng lượng : 100gr.<br>&#x1f449;Chất liệu: Hợp kim</p><p>&#x1f449;Mô tả chi tiết : Thân dài 27cm tính đầu mũi kiếm đến cuối tay cầm, Thân kiếm 1 mặt khắc phù, nội dung trừ t à, mặt còn lại là ảnh thất tinh đồ. Cận tay cầm là hình Bát Quaí kèm hình thú R ồng. Phía trên tay cầm có khắc ảnh bát quái đồ 8 quẻ &#43; so ng lo ng. Cuối cùng dây treo đỏ 1 xu chiêu tài lộc.</p><p>&#x1f449;Chiêu lộc khi để bàn thờ Thần Tài, hóa giải hướng ngũ hoàng đại sá t, trừ t à m a quấy phá, bé hay khóc đêm, bó ng đè, ....Công dụng tùy nhu cầu khách hàng. Khai quang trước khi sử dụng để mang lại hiệu quả như mong muốn.</p><p>--------------------</p><p>- Hỗ trợ Quý khách khai quang-trì chú khi Quý khách có nhu cầu theo thông tin liên hệ.<br>-Mọi thông tin thắc mắc vui lòng Liên hệ: 0274 85.82.186/0979 211 243.Za lo:09.37.36 4637.<br>-Hoặc inbox SHOP .Xin cám ơn quý khách đã ghé thăm shop.<br>#kiem #kiemtranta #kiemtruta #dophongthuydong #thanhguom #truta</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>","https://salt.tikicdn.com/ts/product/31/bd/97/cb24c88ca19e980233e58e9182ed0677.png,https://salt.tikicdn.com/ts/product/fc/6e/13/5960605ba5ec0341deee0df80af4e94d.png,https://salt.tikicdn.com/ts/product/3e/25/d6/de9a8205017afdc84240633d7fe424cc.png,https://salt.tikicdn.com/ts/product/80/9b/db/2d783de67429e6f230365cbd043a06d2.png,https://salt.tikicdn.com/ts/product/8d/82/b1/40bf59a217a0f4a76aa07ff09815d97f.jpg",OEM,Nhà Cửa - Đời Sống
6262357521260,Mặt Hổ phù ngậm kiếm bằng đồng,380000,"<html><head></head><body><ul><p>Tên sản phẩm: Mặt Hổ phù ngậm kiếm bằng đồng</p><p>SHOP CAM KẾT:</p><p>• Sản phẩm giống hình ảnh, đúng mô tả.</p><p>• Chất liệu chế tác: Đồng vàng nguyên khối</p><p>• Không bán hàng kém chất lượng.</p><p>LƯU Ý : với các sản phẩm có nhiều màu khách muốn chọn màu nào hãy ghi lại ở phần ghi chú, shop sẽ đọc và lấy đúng màu khách cần. Còn với nhẫn hoặc lắc các bạn cũng ghi size tay vào ghi chú cho shop nhé! Nếu chưa biết cách đo size các bạn hãy chát với shop ngay để được tư vấn cách đo nhé!</p><p>VẬT PHẨM PHONG THỦY PHƯỚC KHANG 100% đá tự nhiên, vàng, bạc cao cấp. Shop chuyên tư vấn và kinh doanh trang sức đá tự nhiên, vàng, bạc cao cấp đặc biệt về vòng tay phong thủy, vòng tay chuỗi hạt đá thiên nhiên siêu xinh xắn.</p><p>• Với phương châm bán hàng online lấy uy tín và chất lượng phục vụ làm kim chỉ nam.</p><p>• Shop nhận mix vòng phong thuỷ đá theo yêu cầu.</p><p>• Giá tốt nhất thị trường.- Đa dạng phong phú về mẫu mã cho mọi khách hàng.</p><p>• Website:</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/74/cd/16/bbc498662995e6471bc03ed04854ad9b.jpg,https://salt.tikicdn.com/ts/product/49/65/79/d28851cf5ef61b363908682dec2069a4.jpg,https://salt.tikicdn.com/ts/product/74/fa/ea/bdb13c43a08fcdef576cc4f44773d4a8.jpg,https://salt.tikicdn.com/ts/product/9d/e7/1a/088b4272b2cc01392930fa8daf02b161.jpg",OEM,Vật phẩm phong thủy khác
1508628264509,Tiền xu thất tinh kiếm ba tám đồng hóa sát trừ tà trấn chạch,165000,"<html><head></head><body><ul><p>Theo phong thủy, tiền xu là một trong những vật phẩm quan trọng. Ngày xưa, người ta dùng tiền xu đục lỗ hình tròn tượng trưng cho trời, giữa là lỗ hình vuông tượng trưng cho đất. Trời ngoài đất trong tượng trưng cho quẻ Thái tức sự thịnh vượng. Tùy theo niên hiệu các đời vua mà trên tiền xu có khắc chữ khác nhau Những đồng tiền xu là biểu tượng của nguồn tài lộc và của cải. Cát khí của nó không những làm gia tăng tài lộc mà con đem lại nhiều may mắn về công danh, sự nghiệp và giải trừ tai họa, tiểu nhân… Thất tinh kiếm là vật phẩm không thể thiếu của những chuyên gia thực thụ theo các trường phái phong thủy Huyền Không Phi tinh, Tam Hợp Phái… Ngoài ra đây còn là một vật phẩm hóa sát rất mạnh để hóa sát, trấn, trừ tà hoặc do sự chỉ dẫn của các thầy phong thủy.</p></ul></body></html><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><p>Sản phẩm này là tài sản cá nhân được bán bởi Nhà Bán Hàng Cá Nhân và không thuộc đối tượng phải chịu thuế GTGT. Do đó hoá đơn VAT không được cung cấp trong trường hợp này.</p>","https://salt.tikicdn.com/ts/product/e8/78/22/2918d0ddb98b495583e45594f4c80047.jpg,https://salt.tikicdn.com/ts/product/24/9c/f5/2e5abed64f690be7ce7c06c30c0af032.jpg,https://salt.tikicdn.com/ts/product/fc/5b/81/eb2aa39de58fa2664ee1a2a72f108001.jpg",OEM,Root
9972110671323,Rồng Cuộn Kiếm cắm bệ đá bằng đồng vàng - Rồng cuộn kiếm phong thủy,2200000,"<p><strong>Rồng Cuộn Kiếm cắm bệ đá </strong></p><p><strong>Chất liệu : Đồng vàng đúc </strong></p><p>Kích thước: : RxC: 15x40cm – Nặng 2,8kg<br>Chuyên hàng cao cấp, chất lượng<br>– Đúc hoàn toàn thủ công bằng đồng cao cấp<br>– Chất lượng hàng đầu, Không han gỉ, bong tróc, oxi hóa<br>– Hoa văn chạm tay tỉ mỉ, tinh xảo từng chi tiết nhỏ</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","https://salt.tikicdn.com/ts/product/f8/e9/7b/a11132c8810d5bc93a1ce1b4ffae9f87.jpg,https://salt.tikicdn.com/ts/product/a6/eb/db/cbed137e85dcfcf464a70f474a50ad7c.jpg,https://salt.tikicdn.com/ts/product/2f/f2/11/e859ff3ffe4175d09b1abca837d6cfd9.jpg",OEM,Vật phẩm phong thủy khác
